ID;Fecha_de_Venta;Año_del_vehiculo;Marca;Modelo;Version;Tipo_de_Combustible;transmisión;Kilometraje;Precio_de_Venta (ARS);Provincia;Ciudad;Tipo_de_Vendedor;Patente;Color;Numero_de_dueños;Fecha_de_Publicacion
2548;44182;2014;Renault;Duster;Base;Diésel;Manual;222772;2834065;Mendoza;Godoy Cruz;Agencia;QIB266;Gris;4;44163
2549;44788;2012;Peugeot;308;XEI 1.8 CVT;Electrico;Automatica;166197;9173038;Mendoza;Godoy Cruz;Agencia;JCT969;Blanco;3;44767
2550;45276;2012;Renault;Duster;Limited;Nafta;Manual;108616;10690147;Salta;Cafayate;Particular;VLQ415;Rojo;1;45240
2551;44318;2015;Ford;Ranger;Highline;Nafta;Automatica;186944;2122053;Salta;Cafayate;Particular;UMR192;Rojo;1;44273
2552;44111;2022;Ford;Ka;Limited;Nafta;Automatica;240666;5586891;Tucuman;Alderetes;Agencia;SYS753;Plateado;2;44079
2553;43900;2014;Toyota;Etios;Limited;Diésel;Manual;213409;6173260;Salta;Cafayate;Particular;BRU171;Negro;2;43874
2554;43927;2021;Ford;Ranger;Full;Diésel;Manual;171253;5491384;Cordoba;Rio cuarto;Particular;NAU886;Plateado;2;43914
2555;44217;2019;Renault;Logan;Full;Diésel;Manual;88752;11276270;Cordoba;Rio cuarto;Agencia;LQU218;Blanco;1;44187
2556;44409;2010;Toyota;Etios;Limited;Nafta;Automatica;88623;8658903;Salta;Cafayate;Particular;BMP700;Rojo;4;44357
2557;44842;2020;Chevrolet;Cruze;Full;Hibrido;Automatica;71793;3259778;Buenos Aires;La mantaza ;Particular;LQL248;Azul;1;44813
2558;43903;2015;Ford;Ranger;Base;Electrico;Automatica;91117;5035256;Santa Fe;Rafaela;Particular;NBB648;Rojo;1;43877
2559;44603;2018;Renault;Logan;XEI 1.8 CVT;Diésel;Automatica;230273;8345064;Buenos Aires;La mantaza ;Particular;KAY564;Blanco;1;44580
2560;45277;2015;Ford;Ka;XEI 1.8 CVT;Nafta;Manual;165696;2658456;Tucuman;Alderetes;Particular;WCV657;Blanco;1;45268
2561;44666;2011;Peugeot;308;Highline;Nafta;Automatica;229071;9033194;Buenos Aires;La mantaza ;Agencia;OMY745;Azul;2;44655
2562;44617;2019;Ford;Ka;Base;Electrico;Automatica;32727;11581862;Tucuman;Alderetes;Particular;QZZ235;Rojo;1;44580
2563;45191;2021;Volkswagen;Vento;Pack Seguridad;Diésel;Manual;236792;2247247;Buenos Aires;La mantaza ;Particular;VSS226;Rojo;2;45165
2564;43915;2014;Ford;Ranger;Pack Seguridad;Diésel;Manual;197713;8858100;Tucuman;Alderetes;Particular;WOD599;Azul;3;43880
2565;43845;2010;Chevrolet;S10;Pack Seguridad;Nafta;Automatica;88183;4579701;Tucuman;Alderetes;Agencia;JSL212;Plateado;1;43806
2566;45014;2021;Peugeot;2008;Base;Electrico;Automatica;181254;11575337;Santa Fe;Rafaela;Agencia;ZIW774;Azul;2;44959
2567;44321;2018;Peugeot;2008;XEI 1.8 CVT;Electrico;Manual;192530;3753378;Tucuman;Alderetes;Particular;LRT011;Rojo;3;44300
2568;43986;2017;Toyota;Corolla;Full;Electrico;Automatica;37166;6346753;Tucuman;Alderetes;Agencia;ZHO848;Blanco;3;43977
2569;44434;2013;Renault;Logan;Highline;Nafta;Automatica;55441;6726186;Buenos Aires;La mantaza ;Particular;ELH801;Negro;4;44409
2570;44446;2019;Renault;Kwid;Highline;Nafta;Automatica;150770;8723284;Santa Fe;Rafaela;Particular;MFL782;Negro;1;44431
2571;44728;2015;Renault;Kwid;Limited;Diésel;Automatica;163049;4979596;Buenos Aires;La mantaza ;Agencia;ITA047;Azul;2;44672
2572;45062;2010;Renault;Kwid;Limited;Diésel;Manual;200643;11113268;Tucuman;Alderetes;Particular;UHK612;Azul;3;45028
2573;43914;2018;Volkswagen;Gol;XEI 1.8 CVT;Hibrido;Manual;87298;9536073;Buenos Aires;La mantaza ;Agencia;VOB437;Negro;2;43862
2574;44368;2023;Renault;Logan;Full;Diésel;Automatica;59896;3754280;Mendoza;Godoy Cruz;Particular;JWO807;Gris;1;44315
2575;44093;2014;Chevrolet;S10;Full;Electrico;Manual;78546;3679169;Cordoba;Rio cuarto;Agencia;IHQ824;Azul;1;44048
2576;44697;2017;Chevrolet;Cruze;XEI 1.8 CVT;Hibrido;Manual;77948;4778088;Tucuman;Alderetes;Particular;ZWR545;Plateado;2;44664
2577;43904;2015;Peugeot;308;Base;Nafta;Automatica;138133;4128577;Santa Fe;Rafaela;Particular;PXS644;Azul;1;43846
2578;44844;2012;Peugeot;308;Highline;Electrico;Manual;105458;4028517;Santa Fe;Rafaela;Agencia;HIM231;Blanco;2;44801
2579;44070;2014;Toyota;Etios;Full;Electrico;Manual;238134;4127038;Buenos Aires;La mantaza ;Particular;RNU897;Gris;3;44056
2580;45097;2013;Chevrolet;Onix;Highline;Diésel;Manual;150401;4561993;Buenos Aires;La mantaza ;Agencia;PQS763;Plateado;2;45058
2581;44833;2009;Volkswagen;Amarok;Highline;Nafta;Manual;64482;2027890;Tucuman;Alderetes;Particular;JIY203;Blanco;3;44810
2582;44895;2013;Renault;Sandero;Limited;Nafta;Automatica;151652;11392365;Salta;Cafayate;Agencia;PID750;Negro;1;44869
2583;45075;2008;Peugeot;208;XEI 1.8 CVT;Diésel;Manual;175635;8389510;Tucuman;Alderetes;Particular;QVT630;Blanco;2;45067
2584;44817;2014;Peugeot;2008;XEI 1.8 CVT;Nafta;Manual;239723;4688810;Salta;Cafayate;Particular;UUI693;Azul;1;44804
2585;44612;2023;Volkswagen;Amarok;Full;Diésel;Manual;22937;3889181;Buenos Aires;La mantaza ;Particular;OTA935;Blanco;4;44575
2586;43886;2022;Renault;Kwid;Base;Nafta;Manual;188719;10576787;Buenos Aires;La mantaza ;Agencia;EGS167;Plateado;3;43849
2587;44629;2015;Renault;Sandero;Highline;Nafta;Automatica;34047;10352553;Mendoza;Godoy Cruz;Particular;QQQ524;Negro;1;44597
2588;44389;2020;Renault;Logan;Full;Nafta;Automatica;219835;8095912;Tucuman;Alderetes;Agencia;NIX608;Azul;4;44366
2589;44900;2019;Volkswagen;Amarok;Pack Seguridad;Hibrido;Manual;85846;4364207;Tucuman;Alderetes;Particular;CTY993;Blanco;1;44893
2590;44689;2023;Toyota;Yaris;Base;Hibrido;Manual;72626;8177969;Cordoba;Rio cuarto;Agencia;HJI539;Rojo;2;44642
2591;44540;2011;Renault;Duster;XEI 1.8 CVT;Diésel;Manual;193499;11680034;Cordoba;Rio cuarto;Agencia;LBL699;Plateado;4;44516
2592;44650;2015;Peugeot;Partner;XEI 1.8 CVT;Diésel;Automatica;227792;1737000;Mendoza;Godoy Cruz;Agencia;UEL904;Gris;4;44622
2593;44923;2022;Peugeot;208;Full;Diésel;Automatica;59742;3007403;Salta;Cafayate;Particular;RIQ147;Rojo;3;44872
2594;44416;2011;Renault;Duster;Base;Hibrido;Automatica;59402;6871738;Salta;Cafayate;Agencia;VYT198;Azul;3;44382
2595;44223;2012;Volkswagen;Vento;Full;Diésel;Manual;247215;7558122;Salta;Cafayate;Particular;POL238;Azul;4;44180
2596;44529;2016;Volkswagen;T-Cross;Limited;Hibrido;Manual;55398;3698607;Buenos Aires;La mantaza ;Particular;YGJ339;Azul;1;44521
2597;44006;2018;Renault;Duster;Limited;Hibrido;Manual;132870;10926222;Mendoza;Godoy Cruz;Agencia;NLH629;Azul;4;43982
2598;45177;2009;Renault;Sandero;XEI 1.8 CVT;Electrico;Automatica;88651;5790482;Cordoba;Rio cuarto;Particular;KJH983;Azul;3;45141
2599;43900;2016;Toyota;Hilux;XEI 1.8 CVT;Electrico;Manual;86453;7588517;Tucuman;Alderetes;Particular;ABE232;Rojo;4;43892
2600;44905;2014;Peugeot;2008;Full;Electrico;Automatica;214391;7111012;Salta;Cafayate;Particular;CBG661;Azul;2;44884
2601;45137;2015;Volkswagen;Gol;Base;Diésel;Automatica;74624;8827753;Tucuman;Alderetes;Particular;JFS610;Plateado;2;45124
2602;44125;2010;Ford;Ka;Base;Nafta;Manual;22864;8146648;Cordoba;Rio cuarto;Agencia;UPJ140;Rojo;1;44075
2603;44280;2022;Chevrolet;Onix;Full;Electrico;Automatica;205434;8619578;Cordoba;Rio cuarto;Agencia;GWD319;Blanco;4;44229
2604;45052;2019;Renault;Duster;Pack Seguridad;Diésel;Automatica;187574;5294967;Cordoba;Rio cuarto;Particular;MUT682;Azul;4;45039
2605;44465;2016;Chevrolet;Cruze;Limited;Nafta;Automatica;50584;7984141;Mendoza;Godoy Cruz;Agencia;MUX100;Rojo;3;44424
2606;43857;2009;Volkswagen;Amarok;Highline;Hibrido;Automatica;87846;1829471;Santa Fe;Rafaela;Particular;XRV620;Blanco;1;43851
2607;44983;2008;Chevrolet;Tracker;Highline;Nafta;Automatica;246858;7311870;Salta;Cafayate;Particular;SCB150;Rojo;4;44945
2608;44503;2018;Peugeot;308;Pack Seguridad;Diésel;Automatica;213868;7890615;Buenos Aires;La mantaza ;Particular;APZ411;Plateado;2;44498
2609;45254;2018;Chevrolet;Cruze;Full;Diésel;Automatica;24418;4335709;Salta;Cafayate;Particular;SAZ113;Blanco;2;45217
2610;44525;2021;Ford;Ka;Pack Seguridad;Nafta;Automatica;59113;8226241;Mendoza;Godoy Cruz;Agencia;RXN699;Blanco;1;44500
2611;44560;2014;Ford;EcoSport;Pack Seguridad;Hibrido;Automatica;170020;3705240;Santa Fe;Rafaela;Particular;XJW905;Rojo;3;44529
2612;44133;2015;Chevrolet;Tracker;Highline;Hibrido;Manual;57698;2277688;Salta;Cafayate;Particular;JJY834;Negro;3;44081
2613;44660;2020;Volkswagen;T-Cross;XEI 1.8 CVT;Diésel;Automatica;228520;11045620;Buenos Aires;La mantaza ;Agencia;YAH697;Gris;1;44604
2614;44194;2009;Chevrolet;Tracker;Highline;Hibrido;Manual;105226;10846126;Mendoza;Godoy Cruz;Agencia;HEH889;Gris;4;44176
2615;44890;2008;Peugeot;Partner;Base;Diésel;Automatica;98510;3111211;Cordoba;Rio cuarto;Agencia;BXZ915;Blanco;1;44876
2616;44749;2013;Volkswagen;Vento;Base;Electrico;Automatica;50133;7120311;Tucuman;Alderetes;Particular;KDY571;Blanco;3;44732
2617;43867;2010;Toyota;Corolla;Full;Hibrido;Manual;94352;5881975;Buenos Aires;La mantaza ;Agencia;BSW012;Negro;4;43853
2618;44387;2021;Peugeot;308;Highline;Diésel;Manual;184124;10979682;Santa Fe;Rafaela;Agencia;LYA898;Gris;4;44338
2619;44301;2022;Toyota;Etios;Pack Seguridad;Nafta;Automatica;168840;10699699;Santa Fe;Rafaela;Particular;IEY095;Plateado;3;44287
2620;44547;2017;Ford;EcoSport;Pack Seguridad;Hibrido;Automatica;51331;1665201;Santa Fe;Rafaela;Agencia;DFD851;Negro;4;44494
2621;44282;2014;Volkswagen;Amarok;Pack Seguridad;Electrico;Automatica;154579;6686391;Santa Fe;Rafaela;Agencia;YML274;Plateado;3;44255
2622;45048;2017;Volkswagen;Amarok;Pack Seguridad;Hibrido;Manual;150836;4329203;Cordoba;Rio cuarto;Agencia;RFM882;Plateado;2;45010
2623;44938;2016;Peugeot;Partner;Highline;Diésel;Manual;158891;6541341;Santa Fe;Rafaela;Agencia;KJM642;Blanco;1;44912
2624;44572;2008;Renault;Logan;XEI 1.8 CVT;Electrico;Manual;185373;4806564;Tucuman;Alderetes;Particular;DZT917;Azul;4;44522
2625;45200;2009;Volkswagen;Gol;XEI 1.8 CVT;Nafta;Automatica;122154;6083062;Tucuman;Alderetes;Agencia;GJW542;Plateado;4;45166
2626;44888;2016;Volkswagen;Amarok;XEI 1.8 CVT;Hibrido;Manual;33751;10332245;Salta;Cafayate;Particular;BXG705;Azul;4;44828
2627;44027;2011;Chevrolet;Tracker;Base;Electrico;Automatica;53830;1905169;Cordoba;Rio cuarto;Particular;FAT225;Azul;1;43986
2628;44723;2012;Peugeot;308;Pack Seguridad;Diésel;Automatica;92035;9653919;Buenos Aires;La mantaza ;Particular;OTV016;Blanco;1;44717
2629;44467;2022;Peugeot;Partner;Full;Nafta;Automatica;36360;3855712;Santa Fe;Rafaela;Particular;IRE723;Negro;3;44427
2630;44106;2017;Renault;Duster;Base;Electrico;Automatica;126350;5568142;Santa Fe;Rafaela;Agencia;ADF954;Gris;3;44081
2631;44585;2021;Chevrolet;S10;Base;Electrico;Automatica;108268;9588674;Mendoza;Godoy Cruz;Particular;FIA473;Gris;2;44547
2632;43943;2014;Renault;Logan;Pack Seguridad;Nafta;Automatica;168585;9817935;Cordoba;Rio cuarto;Agencia;EDY507;Blanco;4;43904
2633;44376;2015;Volkswagen;T-Cross;Base;Nafta;Automatica;236597;8978096;Tucuman;Alderetes;Agencia;ANL195;Azul;2;44370
2634;45141;2023;Ford;EcoSport;Full;Nafta;Manual;51800;5677074;Cordoba;Rio cuarto;Agencia;LBF115;Azul;2;45130
2635;44992;2010;Toyota;Hilux;XEI 1.8 CVT;Nafta;Manual;209884;4321591;Tucuman;Alderetes;Agencia;DKI537;Rojo;1;44984
2636;44141;2011;Volkswagen;Gol;Full;Electrico;Automatica;154286;10913499;Mendoza;Godoy Cruz;Particular;LUR716;Negro;1;44095
2637;43853;2016;Renault;Kwid;Limited;Diésel;Automatica;158245;6258933;Buenos Aires;La mantaza ;Agencia;KYT418;Blanco;2;43833
2638;44703;2021;Renault;Duster;XEI 1.8 CVT;Diésel;Automatica;83475;5542332;Salta;Cafayate;Agencia;ZKH432;Plateado;3;44693
2639;44558;2020;Ford;Ka;XEI 1.8 CVT;Diésel;Automatica;202002;1874587;Santa Fe;Rafaela;Particular;AWI893;Rojo;1;44509
2640;44755;2021;Renault;Sandero;Full;Electrico;Manual;37536;11511676;Mendoza;Godoy Cruz;Agencia;UFN716;Azul;4;44696
2641;45062;2018;Peugeot;2008;XEI 1.8 CVT;Nafta;Manual;119344;4011267;Santa Fe;Rafaela;Agencia;FNX348;Blanco;3;45003
2642;44957;2023;Peugeot;308;Base;Nafta;Manual;82652;3679912;Salta;Cafayate;Agencia;JWX450;Azul;4;44916
2643;44703;2014;Chevrolet;Tracker;Base;Electrico;Automatica;163265;10048596;Mendoza;Godoy Cruz;Agencia;SNY217;Gris;1;44690
2644;45059;2023;Chevrolet;Tracker;Limited;Hibrido;Automatica;82110;4163572;Salta;Cafayate;Particular;VJA483;Blanco;1;45004
2645;44654;2011;Volkswagen;Vento;XEI 1.8 CVT;Nafta;Automatica;154530;9278091;Buenos Aires;La mantaza ;Particular;CVB486;Plateado;1;44649
2646;44526;2011;Chevrolet;Cruze;Full;Hibrido;Automatica;167728;9738243;Tucuman;Alderetes;Particular;TIG834;Gris;3;44497
2647;44134;2008;Peugeot;2008;Full;Electrico;Manual;246019;3052035;Mendoza;Godoy Cruz;Agencia;ZOT536;Azul;3;44123
2648;44461;2008;Chevrolet;Cruze;Limited;Electrico;Automatica;126826;9661187;Buenos Aires;La mantaza ;Particular;DCC055;Rojo;4;44412
2649;45271;2015;Ford;Ka;Highline;Nafta;Automatica;62152;4322755;Santa Fe;Rafaela;Particular;CNV065;Negro;3;45242
2650;44378;2022;Chevrolet;Tracker;Pack Seguridad;Hibrido;Automatica;157407;3637655;Mendoza;Godoy Cruz;Particular;KLU623;Negro;2;44362
2651;45112;2015;Toyota;Hilux;Pack Seguridad;Electrico;Automatica;246937;2096345;Cordoba;Rio cuarto;Agencia;XUG085;Plateado;4;45059
2652;43897;2020;Chevrolet;Cruze;XEI 1.8 CVT;Electrico;Automatica;244817;6487413;Santa Fe;Rafaela;Agencia;GOG409;Plateado;4;43847
2653;43960;2023;Volkswagen;Vento;XEI 1.8 CVT;Nafta;Manual;163082;6782755;Cordoba;Rio cuarto;Agencia;MRB861;Blanco;1;43926
2654;44052;2014;Chevrolet;S10;XEI 1.8 CVT;Nafta;Manual;159597;5673918;Salta;Cafayate;Particular;DRS476;Rojo;4;44041
2655;44106;2009;Volkswagen;Amarok;Pack Seguridad;Nafta;Manual;61649;9784068;Buenos Aires;La mantaza ;Particular;XOU069;Rojo;2;44050
2656;45101;2015;Peugeot;308;Pack Seguridad;Hibrido;Manual;118031;9796424;Mendoza;Godoy Cruz;Particular;FQI120;Plateado;3;45066
2657;44114;2010;Volkswagen;Amarok;Pack Seguridad;Nafta;Automatica;199178;8403747;Cordoba;Rio cuarto;Particular;AKA950;Blanco;2;44086
2658;45010;2016;Chevrolet;Onix;Highline;Diésel;Manual;235559;7500887;Tucuman;Alderetes;Particular;NUL515;Gris;2;44979
2659;45239;2012;Peugeot;308;XEI 1.8 CVT;Nafta;Automatica;233097;10217827;Tucuman;Alderetes;Particular;ONV947;Blanco;4;45233
2660;43880;2016;Peugeot;Partner;Limited;Electrico;Automatica;247141;4658809;Santa Fe;Rafaela;Particular;WCT071;Plateado;1;43871
2661;44128;2022;Peugeot;2008;Highline;Hibrido;Manual;245700;1717429;Salta;Cafayate;Particular;WTV980;Negro;2;44113
2662;44747;2008;Ford;Ka;Limited;Hibrido;Automatica;13720;8462433;Cordoba;Rio cuarto;Agencia;DAZ031;Rojo;2;44693
2663;44278;2008;Toyota;Hilux;Highline;Electrico;Automatica;31020;7137185;Santa Fe;Rafaela;Particular;HAR039;Gris;3;44223
2664;44371;2017;Ford;Focus;XEI 1.8 CVT;Diésel;Automatica;144599;8455265;Cordoba;Rio cuarto;Agencia;GNS360;Gris;1;44351
2665;45012;2012;Toyota;Etios;XEI 1.8 CVT;Diésel;Manual;11852;7665099;Santa Fe;Rafaela;Agencia;ONG184;Negro;3;44966
2666;44174;2018;Peugeot;208;Pack Seguridad;Nafta;Manual;228554;11867634;Mendoza;Godoy Cruz;Particular;WWW928;Gris;2;44136
2667;44996;2010;Peugeot;208;Full;Diésel;Manual;245729;11196740;Buenos Aires;La mantaza ;Agencia;CXY952;Rojo;4;44965
2668;43940;2021;Peugeot;308;Pack Seguridad;Electrico;Manual;91438;6359231;Cordoba;Rio cuarto;Agencia;KAP679;Plateado;3;43897
2669;43860;2022;Volkswagen;T-Cross;Highline;Hibrido;Automatica;216951;2158387;Mendoza;Godoy Cruz;Particular;EIY680;Rojo;3;43822
2670;44945;2011;Toyota;Corolla;Base;Nafta;Automatica;80100;6254754;Salta;Cafayate;Particular;EGR403;Blanco;4;44898
2671;44909;2021;Volkswagen;Vento;Highline;Nafta;Automatica;201020;4430637;Cordoba;Rio cuarto;Agencia;STL339;Rojo;2;44876
2672;44916;2020;Toyota;Corolla;XEI 1.8 CVT;Hibrido;Manual;238504;1598566;Cordoba;Rio cuarto;Particular;FDY006;Plateado;3;44879
2673;45009;2009;Chevrolet;Tracker;Full;Hibrido;Automatica;108044;10098320;Santa Fe;Rafaela;Particular;KOW503;Plateado;2;44949
2674;45117;2017;Chevrolet;Tracker;Highline;Diésel;Automatica;180146;7215531;Cordoba;Rio cuarto;Particular;UQI736;Azul;2;45067
2675;45227;2011;Chevrolet;Cruze;Full;Electrico;Automatica;16332;7377679;Buenos Aires;La mantaza ;Agencia;IQL417;Rojo;1;45217
2676;44735;2010;Peugeot;208;Base;Nafta;Manual;81781;9787612;Cordoba;Rio cuarto;Agencia;OYO292;Blanco;2;44697
2677;44309;2016;Peugeot;Partner;Pack Seguridad;Hibrido;Automatica;48337;8527682;Mendoza;Godoy Cruz;Particular;KCP100;Azul;4;44303
2678;45221;2023;Ford;Focus;Pack Seguridad;Nafta;Manual;247403;6865737;Buenos Aires;La mantaza ;Agencia;AOW053;Gris;3;45211
2679;44671;2023;Peugeot;308;Full;Hibrido;Manual;136970;11473836;Tucuman;Alderetes;Particular;JHF430;Blanco;1;44616
2680;44427;2022;Volkswagen;Amarok;Full;Electrico;Manual;39491;9095270;Mendoza;Godoy Cruz;Agencia;ASR329;Plateado;1;44380
2681;44350;2017;Peugeot;208;Base;Hibrido;Automatica;120553;4215957;Salta;Cafayate;Agencia;CUK988;Plateado;4;44336
2682;45168;2013;Volkswagen;T-Cross;XEI 1.8 CVT;Nafta;Automatica;94097;11825735;Santa Fe;Rafaela;Agencia;XBT299;Blanco;2;45121
2683;44091;2018;Volkswagen;Amarok;XEI 1.8 CVT;Hibrido;Manual;152806;2836503;Buenos Aires;La mantaza ;Agencia;QZL336;Rojo;4;44064
2684;45069;2011;Ford;Focus;Base;Electrico;Automatica;29187;10467352;Mendoza;Godoy Cruz;Particular;WHL275;Rojo;1;45055
2685;43951;2011;Chevrolet;Onix;XEI 1.8 CVT;Hibrido;Automatica;137017;8949040;Buenos Aires;La mantaza ;Agencia;IAC709;Gris;4;43908
2686;44008;2014;Volkswagen;T-Cross;Limited;Nafta;Automatica;127856;2872562;Buenos Aires;La mantaza ;Agencia;TWJ523;Plateado;4;43991
2687;43840;2010;Renault;Kwid;Limited;Electrico;Automatica;41424;4192523;Salta;Cafayate;Agencia;PYM621;Blanco;4;43788
2688;44958;2019;Renault;Sandero;Full;Diésel;Automatica;170338;9852875;Tucuman;Alderetes;Agencia;HKF581;Azul;4;44927
2689;44953;2023;Ford;Ka;Limited;Electrico;Automatica;241511;9555874;Santa Fe;Rafaela;Agencia;BGX591;Rojo;1;44903
2690;44005;2020;Chevrolet;Cruze;Base;Hibrido;Manual;212839;9944235;Buenos Aires;La mantaza ;Agencia;JJF855;Gris;4;43951
2691;44965;2018;Volkswagen;Amarok;Highline;Electrico;Manual;89288;11250781;Cordoba;Rio cuarto;Agencia;TSG772;Plateado;2;44920
2692;44423;2010;Toyota;Corolla;Limited;Hibrido;Automatica;24969;4508188;Cordoba;Rio cuarto;Particular;EIW053;Rojo;2;44379
2693;45086;2019;Volkswagen;Gol;Base;Nafta;Automatica;213585;8168452;Santa Fe;Rafaela;Agencia;JGL869;Negro;3;45070
2694;44576;2017;Chevrolet;Tracker;Limited;Electrico;Manual;159378;9219779;Mendoza;Godoy Cruz;Particular;TDQ845;Azul;3;44552
2695;43980;2010;Peugeot;2008;Base;Electrico;Automatica;191458;11280371;Buenos Aires;La mantaza ;Agencia;DLJ720;Rojo;3;43937
2696;44163;2023;Ford;Ranger;XEI 1.8 CVT;Nafta;Automatica;100292;2115096;Mendoza;Godoy Cruz;Particular;QJD232;Rojo;4;44148
2697;44222;2023;Volkswagen;Gol;Limited;Electrico;Automatica;26881;2690909;Buenos Aires;La mantaza ;Particular;PNU474;Gris;2;44174
2698;44035;2018;Toyota;Corolla;Full;Electrico;Automatica;181244;6680812;Cordoba;Rio cuarto;Agencia;MTM659;Plateado;1;44021
2699;44920;2015;Renault;Duster;Base;Electrico;Automatica;149047;1866143;Santa Fe;Rafaela;Agencia;CON202;Blanco;1;44873
2700;43909;2009;Volkswagen;Gol;Full;Diésel;Automatica;85138;11157322;Cordoba;Rio cuarto;Agencia;ITC232;Azul;3;43881
2701;44604;2015;Volkswagen;Amarok;Highline;Hibrido;Manual;172047;9364553;Tucuman;Alderetes;Particular;TMC135;Rojo;2;44596
2702;45226;2010;Toyota;Etios;Pack Seguridad;Diésel;Automatica;194123;9491459;Buenos Aires;La mantaza ;Particular;DAQ165;Blanco;3;45199
2703;44445;2023;Ford;Ka;Full;Electrico;Automatica;118456;10079554;Tucuman;Alderetes;Agencia;OCD059;Plateado;4;44433
2704;44544;2016;Peugeot;308;Highline;Hibrido;Automatica;90138;6330464;Cordoba;Rio cuarto;Agencia;IOI919;Azul;2;44526
2705;45023;2008;Renault;Logan;Limited;Nafta;Automatica;101926;7969159;Cordoba;Rio cuarto;Agencia;FAR029;Blanco;4;44991
2706;45203;2015;Ford;EcoSport;Base;Electrico;Automatica;235714;8285734;Salta;Cafayate;Agencia;CKL469;Blanco;1;45168
2707;44994;2020;Peugeot;2008;Pack Seguridad;Hibrido;Automatica;77916;8020171;Buenos Aires;La mantaza ;Agencia;VIR043;Negro;4;44986
2708;43934;2010;Toyota;Hilux;Base;Diésel;Manual;76302;4626754;Salta;Cafayate;Agencia;FZM229;Azul;3;43913
2709;45289;2017;Chevrolet;Cruze;Base;Electrico;Manual;160232;4271094;Cordoba;Rio cuarto;Agencia;DXZ708;Rojo;2;45253
2710;44696;2008;Volkswagen;T-Cross;Full;Hibrido;Manual;167118;6968209;Santa Fe;Rafaela;Agencia;YOS670;Blanco;1;44654
2711;44443;2017;Renault;Logan;Base;Hibrido;Automatica;84903;11250522;Cordoba;Rio cuarto;Particular;XXD986;Blanco;4;44428
2712;44301;2021;Chevrolet;Cruze;Limited;Hibrido;Automatica;174291;8989298;Mendoza;Godoy Cruz;Particular;CBZ440;Plateado;1;44287
2713;44136;2010;Chevrolet;Cruze;Base;Electrico;Manual;58841;3108782;Tucuman;Alderetes;Agencia;AWA339;Gris;2;44085
2714;44300;2019;Chevrolet;S10;Base;Diésel;Automatica;51303;5670753;Tucuman;Alderetes;Agencia;KYI732;Rojo;2;44272
2715;44504;2018;Ford;Ranger;XEI 1.8 CVT;Electrico;Automatica;99261;6269533;Tucuman;Alderetes;Particular;NYA424;Rojo;2;44459
2716;44864;2011;Renault;Logan;Base;Hibrido;Manual;189801;10109288;Mendoza;Godoy Cruz;Particular;RRJ585;Azul;2;44842
2717;43988;2013;Chevrolet;S10;Limited;Diésel;Automatica;109651;6016628;Buenos Aires;La mantaza ;Particular;GVN799;Plateado;3;43935
2718;45276;2013;Chevrolet;Tracker;XEI 1.8 CVT;Hibrido;Manual;124684;10656295;Buenos Aires;La mantaza ;Agencia;QMK341;Gris;4;45227
2719;44891;2021;Chevrolet;Onix;Full;Nafta;Automatica;109803;11356670;Salta;Cafayate;Agencia;VZP338;Azul;3;44845
2720;45209;2018;Toyota;Corolla;Pack Seguridad;Hibrido;Automatica;186231;3829653;Tucuman;Alderetes;Particular;XQD472;Rojo;4;45181
2721;44397;2015;Toyota;Corolla;Base;Nafta;Manual;193389;9863730;Cordoba;Rio cuarto;Particular;CZS343;Rojo;3;44381
2722;44205;2014;Chevrolet;Cruze;Base;Nafta;Manual;68787;6314672;Buenos Aires;La mantaza ;Agencia;ZBX587;Rojo;3;44185
2723;44947;2016;Volkswagen;Gol;Highline;Electrico;Automatica;78680;2033974;Tucuman;Alderetes;Agencia;RRF769;Blanco;1;44892
2724;44344;2013;Renault;Duster;Pack Seguridad;Hibrido;Manual;23238;4586625;Salta;Cafayate;Agencia;MXP945;Plateado;4;44318
2725;44509;2018;Ford;Ranger;Highline;Hibrido;Automatica;37735;2567499;Salta;Cafayate;Agencia;YUM746;Plateado;4;44501
2726;45037;2010;Chevrolet;Cruze;Limited;Nafta;Manual;170059;7429179;Cordoba;Rio cuarto;Agencia;RIF163;Plateado;3;44998
2727;44106;2017;Renault;Kwid;Base;Nafta;Automatica;85414;1915737;Buenos Aires;La mantaza ;Particular;SAK508;Gris;1;44066
2728;44346;2022;Ford;Ka;Pack Seguridad;Nafta;Manual;15897;11199449;Cordoba;Rio cuarto;Particular;WZM152;Rojo;3;44286
2729;44052;2023;Renault;Kwid;Pack Seguridad;Hibrido;Manual;148829;8139719;Santa Fe;Rafaela;Particular;ZTC596;Azul;4;44009
2730;44113;2020;Ford;Ka;Full;Diésel;Manual;141167;3021904;Buenos Aires;La mantaza ;Particular;IPX074;Negro;1;44100
